Date,Symbol,Open,High,Low,Close,Volume ETH,Volume TUSD,tradecount
3/12/2021,ETHTUSD,1828.16,1840.27,1721,1767.51,1038.09043,1841012.277,1850
3/11/2021,ETHTUSD,1797.07,1846,1723.99,1824.62,1132.05363,2027219.017,2270
3/10/2021,ETHTUSD,1873.78,1876.98,1759.34,1797.84,1181.24917,2149081.3,2351
3/9/2021,ETHTUSD,1835.63,1870.66,1800,1870.66,1590.29419,2907636.646,2734
3/8/2021,ETHTUSD,1730.09,1841.47,1667.92,1833.39,1655.33343,2884838.62,2836
3/7/2021,ETHTUSD,1653.16,1730,1634.04,1727.97,1328.31011,2212768.943,3035
3/6/2021,ETHTUSD,1531.95,1676.36,1515,1652.89,2117.74235,3361887.845,4466
3/5/2021,ETHTUSD,1531.41,1548,1442.88,1530.88,1759.52572,2619653.187,2550
3/4/2021,ETHTUSD,1568.82,1622.71,1506,1539.62,1465.99283,2271696.031,2502
3/3/2021,ETHTUSD,1487.26,1656.5,1477.09,1569.27,927.51423,1476566.615,1701
3/2/2021,ETHTUSD,1572.58,1604.01,1457.51,1486.56,1710.81935,2625597.32,2343
3/1/2021,ETHTUSD,1422.22,1573,1413.51,1571.16,2209.59312,3332331.303,3896
2/28/2021,ETHTUSD,1449.75,1469.15,1287.87,1418.19,2222.50691,3055364.812,3435
2/27/2021,ETHTUSD,1445.67,1525.73,1427.5,1459.55,1746.25147,2595052.695,2682
2/26/2021,ETHTUSD,1482.14,1563.5,1402.08,1447.67,2370.49424,3491724.093,3339
2/25/2021,ETHTUSD,1623.62,1671.8,1460,1466.74,1849.71345,2964606.255,2541
2/24/2021,ETHTUSD,1575.79,1710,1500,1627.17,1784.90999,2922550.999,3563
2/23/2021,ETHTUSD,1780.92,1780.92,1325,1575.59,3109.86793,4763366.253,6728
2/22/2021,ETHTUSD,1937.25,1937.7,1550,1778.72,3920.1268,6921591.353,7377
2/21/2021,ETHTUSD,1913.54,1982.51,1886.79,1937.93,1342.90761,2609796.825,2475
2/20/2021,ETHTUSD,1956.54,2044.74,1791.96,1917.19,2567.35174,5064415.269,5535
2/19/2021,ETHTUSD,1943.08,1973.52,1890.97,1956.54,2385.734,4615508.816,5962
2/18/2021,ETHTUSD,1851.33,1949.64,1849.67,1940,1523.53353,2914561.577,3213
2/17/2021,ETHTUSD,1783.24,1855.19,1733.57,1848.39,1709.46955,3087575.884,3420
2/16/2021,ETHTUSD,1777.79,1826.06,1721.19,1783,1758.50405,3127246.276,3278
2/15/2021,ETHTUSD,1801.51,1837.17,1650,1777.79,4947.47561,8786895.152,6961
2/14/2021,ETHTUSD,1818.5,1851.57,1783.38,1801.51,2850.33204,5191837.44,4510
2/13/2021,ETHTUSD,1850.9,1874.69,1750,1816.67,2340.22748,4243272.881,4055
2/12/2021,ETHTUSD,1793.64,1868.81,1741.09,1845.32,3008.78174,5373422.112,5128
2/11/2021,ETHTUSD,1746.53,1816.59,1704.48,1785.16,3003.26492,5327214.841,4540
2/10/2021,ETHTUSD,1775.68,1837.7,1678.38,1742.96,2823.2513,4992362.946,5021
2/9/2021,ETHTUSD,1755.06,1825,1710,1772.44,2379.0479,4176132.243,4231
2/8/2021,ETHTUSD,1614.99,1779.58,1575.34,1752.04,2701.35536,4582840.286,4524
2/7/2021,ETHTUSD,1680.05,1694.56,1493.48,1614.59,2277.12784,3644728.812,3728
2/6/2021,ETHTUSD,1722.22,1744.19,1646.35,1679.3,2899.7673,4893485.687,5372
2/5/2021,ETHTUSD,1600,1764.89,1595.1,1721.13,2907.62135,4894911.968,4897
2/4/2021,ETHTUSD,1668.42,1697.53,1557.71,1598.42,5117.04297,8454522.69,6415
2/3/2021,ETHTUSD,1518.61,1671.17,1509.27,1667.07,2526.90246,3982190.5,4398
2/2/2021,ETHTUSD,1378.62,1548,1362.42,1513.02,3784.78734,5499260.663,5045
2/1/2021,ETHTUSD,1310.51,1377.4,1270.99,1372.46,1792.93065,2370555.667,3496
1/31/2021,ETHTUSD,1380.22,1380.59,1283,1314.49,2090.68992,2788635.75,2891
1/30/2021,ETHTUSD,1382.35,1407.35,1328,1378.87,2632.57802,3566511.748,4045
1/29/2021,ETHTUSD,1330.9,1440,1290,1378.64,5202.25649,7163767.651,7573
1/28/2021,ETHTUSD,1237.49,1361.18,1220,1335.07,2159.46012,2837448.25,2976
1/27/2021,ETHTUSD,1369.43,1372.71,1207.98,1241.69,4051.69158,5133441.769,4809
1/26/2021,ETHTUSD,1315.05,1376.29,1245.07,1360.33,2559.07426,3372626.251,3988
1/25/2021,ETHTUSD,1390.76,1478.84,1296.58,1321.08,4121.37011,5811298.088,5033
1/24/2021,ETHTUSD,1230.37,1400,1223.3,1393.05,3028.13104,4000621.43,3895
1/23/2021,ETHTUSD,1231.23,1272.13,1197.33,1233.1,2555.53519,3171017.853,3086
1/22/2021,ETHTUSD,1114.44,1275,1042.96,1237.19,4888.10465,5721962.222,6217
1/21/2021,ETHTUSD,1379.34,1388.45,1083.59,1110.52,4895.82601,6028926.806,6298
1/20/2021,ETHTUSD,1365.88,1407.89,1233.95,1377.56,5414.90834,7175287.6,7000
1/19/2021,ETHTUSD,1259.23,1438,1251.72,1370.53,6082.76715,8297493.403,7271
1/18/2021,ETHTUSD,1233.51,1261.27,1183.22,1258.04,1992.6827,2445790.287,2940
1/17/2021,ETHTUSD,1226.36,1268.96,1165.73,1230.43,2673.62264,3265255.478,3799
1/16/2021,ETHTUSD,1171.07,1293,1153.37,1227.49,3194.33824,3919885.183,4632
1/15/2021,ETHTUSD,1231.28,1255,1068.68,1172.14,4564.30942,5387492.257,6336
1/14/2021,ETHTUSD,1131.01,1246.13,1087.32,1229.39,4156.31811,4860066.407,5565
1/13/2021,ETHTUSD,1047.75,1136.86,986.86,1129.32,3981.25171,4239333.499,4771
1/12/2021,ETHTUSD,1087.32,1150,1006.75,1046.29,5569.14402,6034889.167,6543
1/11/2021,ETHTUSD,1256.3,1259.22,905.68,1089.47,9176.79843,9677710.203,9484
1/10/2021,ETHTUSD,1281.95,1351.53,1163,1255,5829.86962,7515375.658,8502
1/9/2021,ETHTUSD,1221.29,1309.91,1173.93,1280.49,3669.96004,4556776.673,5015
1/8/2021,ETHTUSD,1228.15,1272.65,1068.61,1217.06,5586.52435,6649259.495,6349
1/7/2021,ETHTUSD,1211.52,1290,1116,1226.58,5496.27227,6705083.12,6922
1/6/2021,ETHTUSD,1105.34,1215.68,1058.31,1209.53,5814.20699,6643706.796,7279
1/5/2021,ETHTUSD,1045.1,1133.86,976.82,1102.86,6132.37503,6477476.681,7429
1/4/2021,ETHTUSD,986.33,1169.16,893.21,1041.79,10047.59645,10160133.26,9774
1/3/2021,ETHTUSD,775.59,1014.12,769.84,980.07,8688.06848,7890061.533,6876
1/2/2021,ETHTUSD,731.42,788.42,717,775.3,4478.22177,3414882.101,3514
1/1/2021,ETHTUSD,739.64,750.22,716.97,730.36,1480.12757,1089482.732,1210
12/31/2020,ETHTUSD,754,755.41,723,737.14,2162.4978,1597969.79,1763
12/30/2020,ETHTUSD,733.25,757.38,716.54,751.8,2461.57937,1815747.173,1942
12/29/2020,ETHTUSD,729.88,739.07,680,733.25,3842.1933,2754718.236,2951
12/28/2020,ETHTUSD,684.87,746.93,683.23,729.74,4195.07332,3042809.439,3011
12/27/2020,ETHTUSD,637.42,717.73,622.95,683.6,4864.77007,3275825.632,3753
12/26/2020,ETHTUSD,626.89,652.47,615.98,636.27,2173.43233,1377780.508,1470
12/25/2020,ETHTUSD,612.61,633.85,604.26,626.3,2027.26321,1254598.719,1524
12/24/2020,ETHTUSD,583.85,615.18,566.23,612.41,2028.89762,1190066.682,1631
12/23/2020,ETHTUSD,636.81,637.81,552.39,584.4,3511.27729,2122107.267,2745
12/22/2020,ETHTUSD,608.6,636.38,588,636.38,2381.43845,1460795.087,1709
12/21/2020,ETHTUSD,635.35,647.59,596,607.57,2607.92877,1610312.734,2213
12/20/2020,ETHTUSD,658.05,661.75,622,637.16,1623.28467,1046439.519,1281
12/19/2020,ETHTUSD,654.89,670.8,646.35,659.37,2174.73181,1432409.517,1704
12/18/2020,ETHTUSD,643.21,663.36,630.79,654.45,1574.44703,1015887.604,1166
12/17/2020,ETHTUSD,638.56,676,627.25,642.93,6789.42768,4417902.158,4383
12/16/2020,ETHTUSD,589.4,639,581.15,639,4508.60637,2776444.696,3107
12/15/2020,ETHTUSD,586.83,596.75,579.24,588.78,1547.30486,909356.2585,1139
12/14/2020,ETHTUSD,589.07,591.47,575.56,586.83,805.02176,470762.1393,544
12/13/2020,ETHTUSD,569.2,595,563.61,592.1,1184.50636,689219.0577,781
12/12/2020,ETHTUSD,544.37,573.57,542.79,568.11,1138.77057,638707.0308,737
12/11/2020,ETHTUSD,559.79,559.79,535.01,543.72,2682.37304,1458764.762,1472
12/10/2020,ETHTUSD,573.72,573.72,548.76,558.44,2260.69548,1264765.751,1254
12/9/2020,ETHTUSD,553.6,577.45,530.82,573.49,3123.82129,1732798.416,1647
12/8/2020,ETHTUSD,591.05,595.05,548.61,554.56,2102.07049,1195112.76,1336
12/7/2020,ETHTUSD,602,602.08,584.7,591.47,932.60235,553446.2746,747
12/6/2020,ETHTUSD,597.99,607.29,583.29,602.01,1650.64757,985375.5196,1165
12/5/2020,ETHTUSD,567.56,597.57,561,597,1511.92573,872903.9165,738
12/4/2020,ETHTUSD,613.79,620,565.37,567.07,3779.61663,2230006.68,1936
12/3/2020,ETHTUSD,597.68,623.45,586.95,616.53,2944.84844,1778270.634,1551
12/2/2020,ETHTUSD,584.83,604.74,575.47,597.55,2463.075,1459526.835,1641
12/1/2020,ETHTUSD,614.53,636.34,502.25,586.1,10860.78775,6539279.787,5096
11/30/2020,ETHTUSD,577.2,617,571.07,617,4501.8301,2690696.21,2741
11/29/2020,ETHTUSD,537.36,576.56,531.42,576.56,4381.0359,2418493.857,2082
11/28/2020,ETHTUSD,520,548.18,507.07,538.51,4903.01829,2562364.63,2540
11/27/2020,ETHTUSD,522.5,530.86,494.16,518,3922.05255,2010525.645,2143
11/26/2020,ETHTUSD,568,576.8,482,518.02,18145.60996,9313379.729,9749
11/25/2020,ETHTUSD,605,606.36,554.1,569.87,5004.23896,2937073.875,3803
11/24/2020,ETHTUSD,609.5,623.04,587.28,605.97,5492.48087,3334571.066,4264
11/23/2020,ETHTUSD,561.1,611.16,550.48,609.5,8834.59899,5203472.651,5299
11/22/2020,ETHTUSD,553.38,581.16,511.8,560.68,7154.18191,3932303.38,4692
11/21/2020,ETHTUSD,511.24,553.31,503.08,551.2,4404.75158,2320786.636,3193
11/20/2020,ETHTUSD,472.5,514.66,471.15,509.75,6289.6382,3146442.375,3208
11/19/2020,ETHTUSD,478.94,480.9,464.9,471.55,3028.14793,1435768.769,1698
11/18/2020,ETHTUSD,483.34,495.6,457,479.18,9332.37319,4445249.462,4186
11/17/2020,ETHTUSD,460.07,485,460.07,482.6,3059.10877,1448521.66,1722
11/16/2020,ETHTUSD,448.39,465.79,446.23,460.97,3236.00497,1477817.85,1550
11/15/2020,ETHTUSD,461.37,463.01,440.62,448.74,2560.01514,1159426.003,1447
11/14/2020,ETHTUSD,477.14,477.66,452.37,461.16,3609.31051,1675631.133,1830
11/13/2020,ETHTUSD,463.15,478.46,457.64,476.91,3546.00688,1661876.747,1854
11/12/2020,ETHTUSD,463.84,470.3,451,463.13,4787.95523,2207541.062,2468
11/11/2020,ETHTUSD,450.49,476.67,450.45,463.59,6288.39484,2925695.751,2766
11/10/2020,ETHTUSD,444.69,455,438.93,450.9,2999.43364,1344724.183,1588
11/9/2020,ETHTUSD,454.3,459.2,433.78,444.06,4358.73505,1951297.076,1839
11/8/2020,ETHTUSD,435.22,460.56,432.76,454.56,3040.52192,1358227.492,1284
11/7/2020,ETHTUSD,456.77,468.84,424.27,435.82,6332.26231,2825754.026,2792
11/6/2020,ETHTUSD,416.32,458.25,416.32,456.79,7139.84202,3133698.633,2700
11/5/2020,ETHTUSD,403.18,421.32,397.05,417.16,6938.83522,2835390.353,2528
11/4/2020,ETHTUSD,388.02,408.65,377.34,402.7,6088.99471,2394410.148,1968
11/3/2020,ETHTUSD,383.13,390.01,370.43,388.08,5663.27881,2150872.845,1921
11/2/2020,ETHTUSD,397.27,404.62,378.16,383.72,4233.17513,1648088.624,1465
11/1/2020,ETHTUSD,386.28,397.51,385.05,397.06,1902.85326,743409.5869,698
10/31/2020,ETHTUSD,382.32,394.02,380.82,386.7,2845.02963,1104024.154,978
10/30/2020,ETHTUSD,386.65,392.05,359.62,382.71,5598.53211,2125255.377,2049
10/29/2020,ETHTUSD,388.53,393.83,380.82,387.34,3746.8223,1457521.782,1396
10/28/2020,ETHTUSD,403.13,409.21,380.85,388.48,4130.52748,1620508.823,1483
10/27/2020,ETHTUSD,394.75,410.6,390.69,403.86,3991.31248,1600814.912,1424
10/26/2020,ETHTUSD,405.82,411.27,382.94,393.09,3976.08401,1581013.087,1503
10/25/2020,ETHTUSD,411.84,418,403.03,405.82,1687.11133,688967.6549,607
10/24/2020,ETHTUSD,409.7,416.37,408.21,412.45,1154.71309,476149.7911,439
10/23/2020,ETHTUSD,414.27,419.08,402.86,409.6,2088.80311,860532.8292,964
10/22/2020,ETHTUSD,391.67,421.11,391.67,414.46,5415.3867,2218147.656,2148
10/21/2020,ETHTUSD,369.08,402.48,369.08,391.73,6500.89458,2524678.505,2663
10/20/2020,ETHTUSD,379.34,380.13,365.95,368.43,2523.66131,939121.5277,997
10/19/2020,ETHTUSD,378.97,384.14,373.13,379.28,3201.41723,1213327.764,1243
10/18/2020,ETHTUSD,367.96,378.54,367.38,377.87,1783.35739,666127.0719,651
10/17/2020,ETHTUSD,365.79,370.43,363.8,368.16,1345.40109,493870.8502,520
10/16/2020,ETHTUSD,377.15,380.1,361.87,365.64,2938.13687,1086421.004,1043
10/15/2020,ETHTUSD,378.98,381.66,370.29,377.43,3115.24322,1173812.907,1088
10/14/2020,ETHTUSD,381.46,387.19,372.81,378.75,3251.46974,1231244.34,1159
10/13/2020,ETHTUSD,387.14,387.37,374.8,381.06,3423.19776,1307161.84,1106
10/12/2020,ETHTUSD,374.09,394.92,364.85,386.86,4218.68262,1606395.713,1774
10/11/2020,ETHTUSD,370.98,377.24,369.3,374.4,1747.855,652933.238,696
10/10/2020,ETHTUSD,365.09,378.39,364.98,370.85,4314.96188,1612388.546,1589
10/9/2020,ETHTUSD,350.8,368.13,347.44,365.28,5572.93677,2008681.987,2296
10/8/2020,ETHTUSD,342.03,353.28,334.91,350.83,2244.50927,772260.1906,780
10/7/2020,ETHTUSD,339.44,342.76,333.41,341.84,2124.65709,720130.6535,880
10/6/2020,ETHTUSD,354.33,355.1,336.78,340.7,3802.7107,1319475.364,1342
10/5/2020,ETHTUSD,352.66,356.05,348.96,353.5,2114.59789,744587.8767,837
10/4/2020,ETHTUSD,345.46,354.4,344.08,352.44,2344.05125,818839.0079,827
10/3/2020,ETHTUSD,345.7,350.93,343.98,345.91,2089.11721,725732.0099,729
10/2/2020,ETHTUSD,352.04,353.57,334.46,345.54,4629.56944,1582305.596,1591
10/1/2020,ETHTUSD,359.88,370.11,345.31,352.91,3209.14551,1148631.283,1297
9/30/2020,ETHTUSD,359.66,361.41,351.75,359.88,2022.24405,720564.7953,773
9/29/2020,ETHTUSD,353.43,360.23,350.07,359.76,2557.07555,907849.6119,1059
9/28/2020,ETHTUSD,358.07,367.83,352.03,353.91,3547.00421,1278404.089,1231
9/27/2020,ETHTUSD,354.31,362.1,347.35,357.44,4107.42299,1464062.963,1462
9/26/2020,ETHTUSD,352.12,356.42,346.11,354.39,4879.76126,1716151.027,1996
9/25/2020,ETHTUSD,349.4,357.9,337.68,351.72,8188.58371,2838404.131,3029
9/24/2020,ETHTUSD,320.55,353.01,316.46,348.74,11007.48094,3710397.107,4235
9/23/2020,ETHTUSD,344.38,344.4,313.15,320.61,7429.39361,2447912.74,2512
9/22/2020,ETHTUSD,340.34,346.77,335.67,344.23,4596.12,1574399.093,1617
9/21/2020,ETHTUSD,370.38,376.55,330.89,339.94,12536.20643,4405179.441,4438
9/20/2020,ETHTUSD,384.71,384.91,365,370.56,5071.73278,1899658.809,1901
9/19/2020,ETHTUSD,384.49,388.77,377.21,385.48,3113.01421,1194126.902,1221
9/18/2020,ETHTUSD,389.38,392.38,375.37,384.21,5674.50696,2175667.225,2005
9/17/2020,ETHTUSD,364.92,394.18,363.54,389.39,9831.80613,3752778.017,3724
9/16/2020,ETHTUSD,363.75,373.3,354.9,365.04,6042.15652,2203749.564,2688
9/15/2020,ETHTUSD,377.31,382.5,362.33,363.98,5166.52849,1915117.097,2291
9/14/2020,ETHTUSD,366.22,384.51,356.77,376.9,7818.16394,2908700.575,3471
9/13/2020,ETHTUSD,388.04,390.42,353.67,366.32,5816.87374,2173104.032,2179
9/12/2020,ETHTUSD,374.31,388.35,364.75,387.64,4100.38567,1542924.354,1707
9/11/2020,ETHTUSD,367.83,375.38,355.72,373.98,6834.64756,2496563.62,2437
9/10/2020,ETHTUSD,350.79,377.41,350.12,367.9,10898.0485,4003887.262,3937
9/9/2020,ETHTUSD,336.7,359.1,330.75,350.96,8911.83986,3064095.262,3023
9/8/2020,ETHTUSD,353.73,355.94,325.6,337.37,13901.17784,4720158.011,4689
9/7/2020,ETHTUSD,352.39,357.37,323.21,352.99,13657.6806,4674259.723,5043
9/6/2020,ETHTUSD,334.39,360.36,316.4,352.14,9720.9768,3315054.017,3653
9/5/2020,ETHTUSD,385.47,394.75,309,333.95,22389.79499,7820071.373,8153
9/4/2020,ETHTUSD,381.79,400.61,358.91,385.55,15896.23685,6128628.204,6498
9/3/2020,ETHTUSD,439.58,450.94,372,382.19,13872.42356,5742710.174,5341
9/2/2020,ETHTUSD,475.41,481.09,419.5,440.02,12168.14196,5421447.583,5207
9/1/2020,ETHTUSD,434.44,489,429.61,476.23,9631.78224,4478682.908,5356
8/31/2020,ETHTUSD,429.16,439,418.75,433.8,4961.90176,2133129.399,2571
8/30/2020,ETHTUSD,398.48,429.89,398.48,428.8,7041.04294,2916338.652,2795
8/29/2020,ETHTUSD,395.76,405.75,392.29,398.48,5367.49834,2151637.849,2579
8/28/2020,ETHTUSD,383.55,398.14,379.99,395.4,5080.29456,1991359.198,2327
8/27/2020,ETHTUSD,386.22,397.28,371.07,382.66,6097.43568,2332324.998,2582
8/26/2020,ETHTUSD,382.94,393.12,377.53,385.96,4578.94845,1764003.347,2245
8/25/2020,ETHTUSD,407.6,409,370,383.3,8347.09603,3225375.485,3703
8/24/2020,ETHTUSD,390.9,410.41,387.62,407.69,5566.27731,2235797.022,2447
8/23/2020,ETHTUSD,395.78,397.03,383.52,390.91,4822.24297,1883332.117,2526
8/22/2020,ETHTUSD,387.76,397.2,379.64,395.52,6189.5156,2407876.373,3689
8/21/2020,ETHTUSD,416.17,418.83,385.03,387.93,8550.58235,3446978.041,4690
8/20/2020,ETHTUSD,408.58,419.3,402.42,415.99,5142.77549,2116660.057,2945
8/19/2020,ETHTUSD,422.76,426.18,393.47,406.94,8007.0629,3274962.57,4306
8/18/2020,ETHTUSD,430.94,434.06,414.35,422.18,6726.80134,2869690.105,4037
8/17/2020,ETHTUSD,433.91,448.15,420.43,431.16,8110.74914,3505486.696,4261
8/16/2020,ETHTUSD,432.47,437.06,412.48,433.77,7435.59212,3176989.425,3787
8/15/2020,ETHTUSD,438.61,443.14,427.17,432.92,7873.37183,3424244.828,4412
8/14/2020,ETHTUSD,426.23,444.87,418.18,437.76,7837.17017,3389594.126,4159
8/13/2020,ETHTUSD,387.54,431.7,376.49,424.23,8844.56923,3562919.91,3717
8/12/2020,ETHTUSD,378.66,389.36,366,387.31,4165.56636,1592657.095,2380
8/11/2020,ETHTUSD,395.96,398.35,367,379.49,3828.10672,1471208.122,1937
8/10/2020,ETHTUSD,391.21,399.88,385,396.01,3303.79208,1304253.635,1783
8/9/2020,ETHTUSD,397.69,400.49,384.58,390.36,3947.5452,1544241.357,1899
8/8/2020,ETHTUSD,379.38,397.5,376.41,397.5,2562.59972,991885.1336,1227
8/7/2020,ETHTUSD,394.67,398.61,363.88,379.94,6998.2428,2695559.622,3141
8/6/2020,ETHTUSD,400.73,403.65,391.28,395.02,7326.67659,2907042.939,3312
8/5/2020,ETHTUSD,389.95,407.47,384,401.14,9582.56328,3784538.316,3850
8/4/2020,ETHTUSD,386.53,403.26,380.87,389.28,6971.94197,2729440.564,2886
8/3/2020,ETHTUSD,372.52,398,366.16,386.82,7071.96991,2739624.137,3145
8/2/2020,ETHTUSD,387.36,415.95,329.6,372.18,16560.07099,6255543.769,6186
8/1/2020,ETHTUSD,347.97,393.42,343.95,388.13,10112.75502,3728186.511,4112
7/31/2020,ETHTUSD,335.63,349.86,328.88,346.94,22311.16471,7609270.386,7391
7/30/2020,ETHTUSD,316.57,342,314.89,335.2,6179.59808,2031622.948,2363
7/29/2020,ETHTUSD,317.71,325.3,313.12,318.42,5358.92868,1718667.688,1941
7/28/2020,ETHTUSD,324.11,327.34,306.33,317.43,6995.10362,2218820.116,2677
7/27/2020,ETHTUSD,311.67,333.61,311.63,322.39,14219.89451,4600157.167,4901
7/26/2020,ETHTUSD,304.96,320.14,300.23,311.1,9297.10902,2888298.998,3042
7/25/2020,ETHTUSD,279.75,309.23,279.75,305.8,7543.71874,2201780.637,2632
7/24/2020,ETHTUSD,275.17,287.62,268.41,279.84,9914.06184,2746316.226,2806
7/23/2020,ETHTUSD,264.46,280.23,260.21,275.73,11318.36973,3063015.372,4405
7/22/2020,ETHTUSD,245.85,269.36,241.61,264.34,5225.87218,1329315.191,1987
7/21/2020,ETHTUSD,235.8,246.8,235.61,245.67,3702.07403,895933.0532,1710
7/20/2020,ETHTUSD,239.25,239.67,234.28,236.02,4952.02223,1177112.009,1489
7/19/2020,ETHTUSD,236,239.85,233.41,239.14,4016.68638,944346.7431,1083
7/18/2020,ETHTUSD,232.63,236.74,232.36,235.61,2092.29,491202.0492,530
7/17/2020,ETHTUSD,233.49,234.45,231.51,232.84,2377.07344,553684.719,654
7/16/2020,ETHTUSD,238.41,239,229.9,233.73,3818.37956,891118.7967,1358
7/15/2020,ETHTUSD,240.42,241.31,236.58,238.5,3781.13636,903330.3829,1328
7/14/2020,ETHTUSD,239.37,242.06,236.89,240.43,4641.27455,1111759.369,1690
7/13/2020,ETHTUSD,243.04,245.33,237.3,239.4,5550.79628,1342383.017,1857
7/12/2020,ETHTUSD,239.2,243.75,236.8,242.85,3141.44279,751808.029,924
7/11/2020,ETHTUSD,241.27,241.4,237.39,239.3,2627.41011,629057.5325,778
7/10/2020,ETHTUSD,241.97,242.11,235.71,240.95,1986.25242,475163.8744,558
7/9/2020,ETHTUSD,246.92,247.54,237.73,242.02,4772.53463,1161729.934,1346
7/8/2020,ETHTUSD,239.29,248.82,237.97,246.89,6850.59368,1667184.807,2047
7/7/2020,ETHTUSD,241.43,243.62,234.55,239.01,3641.69754,869359.1697,1026
7/6/2020,ETHTUSD,227.86,241.95,227.07,241.55,5436.98973,1274098.913,1533
7/5/2020,ETHTUSD,229.23,229.68,223.44,227.47,2893.26004,652792.9128,950
7/4/2020,ETHTUSD,224.85,230.56,224.81,229.14,2010.8367,456152.4932,632
7/3/2020,ETHTUSD,226.16,228.07,224.37,225.03,2222.71756,503662.521,628
7/2/2020,ETHTUSD,231.13,231.77,222.83,226.59,4130.91675,939832.0185,1212
7/1/2020,ETHTUSD,225.31,232.75,224.15,231.01,4412.73871,1013047.084,1028
6/30/2020,ETHTUSD,228.47,228.47,223.01,225.4,2333.39231,527223.6537,669
6/29/2020,ETHTUSD,225.11,229.85,221.32,227.86,3042.30486,686025.4862,1009
6/28/2020,ETHTUSD,220.15,227.63,218.26,224.71,2456.28781,549156.6765,748
6/27/2020,ETHTUSD,229.01,230.97,215.69,220.7,2797.32257,626600.0584,1059
6/26/2020,ETHTUSD,232,233.35,227.3,229.29,4084.3089,940440.2684,1474
6/25/2020,ETHTUSD,234.45,235.1,227.35,232.39,3801.7433,884823.1013,1370
6/24/2020,ETHTUSD,243.12,249,230.71,234.43,5651.964,1346856.221,1876
6/23/2020,ETHTUSD,243.44,244.73,240.96,242.9,4710.76615,1144424.83,1576
6/22/2020,ETHTUSD,227.66,246.78,227.43,243.59,4708.65379,1124437.004,1609
6/21/2020,ETHTUSD,228.83,230.99,227.09,227.62,3746.74323,860527.5969,1206
6/20/2020,ETHTUSD,228.37,230.45,225.51,228.85,2155.32513,491665.745,862
6/19/2020,ETHTUSD,230.74,231.69,226.57,228.03,1434.08539,328898.5898,509
6/18/2020,ETHTUSD,233.42,234.29,227.69,231.03,2297.11836,531651.3638,810
6/17/2020,ETHTUSD,235.64,237.11,227.6,233.66,2114.4476,492071.8102,867
6/16/2020,ETHTUSD,230.84,235.7,229.18,235.21,2071.71691,482961.6527,741
6/15/2020,ETHTUSD,230.99,233.73,217.82,230.91,5385.36277,1216726.77,2246
6/14/2020,ETHTUSD,238.09,238.33,229.9,232.01,1654.31103,387850.2365,732
6/13/2020,ETHTUSD,237.8,238.5,235.05,238.19,2015.21757,477242.5573,746
6/12/2020,ETHTUSD,229.97,238.76,228,237.51,2753.08278,647037.8845,1061
6/11/2020,ETHTUSD,248.24,250.16,225.37,230,6085.47358,1446534.88,2064
6/10/2020,ETHTUSD,243.99,250.31,242.47,247.84,3356.36541,824711.296,1080
6/9/2020,ETHTUSD,247.94,249.9,238,243.83,4729.23858,1151175.527,1557
6/8/2020,ETHTUSD,244.86,247.62,241.05,246.51,3663.583,892462.8046,1174
6/7/2020,ETHTUSD,241.71,245.49,234.56,244.25,5144.48835,1233802.799,1578
6/6/2020,ETHTUSD,239,244.36,237.91,242.37,2485.21303,600497.4298,784
6/5/2020,ETHTUSD,243.31,247.58,238.48,240.05,4567.41502,1108841.009,1452
6/4/2020,ETHTUSD,244.61,246.44,236.1,243.37,4080.2198,990021.7056,1169
6/3/2020,ETHTUSD,237.8,245,233.5,244.57,5006.21959,1194231.027,1583
6/2/2020,ETHTUSD,248.53,253.41,225.55,237.7,8031.53517,1929019.154,2631
6/1/2020,ETHTUSD,231.44,251.38,230.76,248.53,6632.81266,1620783.068,2523
5/31/2020,ETHTUSD,242.94,245,229.59,231.55,5020.18105,1183880.489,1445
5/30/2020,ETHTUSD,220.57,246.82,218.82,243.56,4835.83685,1134314.925,1404
5/29/2020,ETHTUSD,220.29,224.95,217.62,220.57,5127.54959,1130651.679,1250
5/28/2020,ETHTUSD,207.38,220.5,204.66,220.2,4201.29186,890314.6321,1108
5/27/2020,ETHTUSD,200.75,208.4,200.75,208.1,2497.17554,512053.4351,819
5/26/2020,ETHTUSD,204.35,204.75,196.84,200.83,3367.11948,678247.0148,925
5/25/2020,ETHTUSD,199.6,205.54,198,204.3,4108.81503,834207.8793,1312
5/24/2020,ETHTUSD,206.29,210.65,199.53,199.76,2986.60761,616441.2212,915
5/23/2020,ETHTUSD,208.16,211.25,204.82,206.57,3201.12977,664756.3993,1099
5/22/2020,ETHTUSD,197.88,209.11,196.21,207.05,3328.53803,679778.1909,1227
5/21/2020,ETHTUSD,209.77,211.39,191.45,198.79,5005.1637,995540.7493,1676
5/20/2020,ETHTUSD,214.67,215.59,205.73,209.71,4193.77316,882410.67,1641
5/19/2020,ETHTUSD,214.76,215.83,209.34,214.18,4825.77227,1025584.753,1840
5/18/2020,ETHTUSD,207.2,216.99,207.2,214.64,6270.56531,1334724.504,2422
5/17/2020,ETHTUSD,199.9,209.69,199.81,206.97,3135.85497,644240.3906,1366
5/16/2020,ETHTUSD,194.09,203.33,193.16,200.75,3498.29149,698168.1478,1258
5/15/2020,ETHTUSD,203.22,203.22,191.45,194.21,3357.75386,661453.2584,1226
